file_name,model_name,model_scale,algorithm_name,cam_pos_x,cam_pos_y,cam_pos_z,cam_dir_x,cam_dir_y,cam_dir_z,time_seconds
render_times.csv,teapot.obj,1,sah-16,0.0374822,1.72706,5,0,0,-1,2.28098
render_times.csv,teapot.obj,1,sah-16,-0.830759,1.72706,4.92404,0.173648,0,-0.984808,2.38593
render_times.csv,teapot.obj,1,sah-16,-1.67262,1.72706,4.69846,0.34202,0,-0.939693,2.56658
render_times.csv,teapot.obj,1,sah-16,-2.46252,1.72706,4.33013,0.5,0,-0.866025,2.76187
render_times.csv,teapot.obj,1,sah-16,-3.17646,1.72706,3.83022,0.642788,0,-0.766044,2.88927
render_times.csv,teapot.obj,1,sah-16,-3.79274,1.72706,3.21394,0.766044,0,-0.642788,3.00649
render_times.csv,teapot.obj,1,sah-16,-4.29264,1.72706,2.5,0.866025,0,-0.5,3.05473
render_times.csv,teapot.obj,1,sah-16,-4.66098,1.72706,1.7101,0.939693,0,-0.34202,3.06333
render_times.csv,teapot.obj,1,sah-16,-4.88656,1.72706,0.868241,0.984808,0,-0.173648,3.08223
render_times.csv,teapot.obj,1,sah-16,-4.96252,1.72706,3.06162e-16,1,0,-6.12323e-17,3.06728
render_times.csv,teapot.obj,1,sah-16,-4.88656,1.72706,-0.868241,0.984808,0,0.173648,3.07641
render_times.csv,teapot.obj,1,sah-16,-4.66098,1.72706,-1.7101,0.939693,0,0.34202,3.0465
render_times.csv,teapot.obj,1,sah-16,-4.29264,1.72706,-2.5,0.866025,0,0.5,3.03508
render_times.csv,teapot.obj,1,sah-16,-3.79274,1.72706,-3.21394,0.766044,0,0.642788,2.98092
render_times.csv,teapot.obj,1,sah-16,-3.17646,1.72706,-3.83022,0.642788,0,0.766044,2.87262
render_times.csv,teapot.obj,1,sah-16,-2.46252,1.72706,-4.33013,0.5,0,0.866025,2.745
render_times.csv,teapot.obj,1,sah-16,-1.67262,1.72706,-4.69846,0.34202,0,0.939693,2.55583
render_times.csv,teapot.obj,1,sah-16,-0.830759,1.72706,-4.92404,0.173648,0,0.984808,2.38234
render_times.csv,teapot.obj,1,sah-16,0.0374822,1.72706,-5,1.22125e-16,0,1,2.29125
render_times.csv,teapot.obj,1,sah-16,0.905723,1.72706,-4.92404,-0.173648,0,0.984808,2.37842
render_times.csv,teapot.obj,1,sah-16,1.74758,1.72706,-4.69846,-0.34202,0,0.939693,2.54781
render_times.csv,teapot.obj,1,sah-16,2.53748,1.72706,-4.33013,-0.5,0,0.866025,2.74379
render_times.csv,teapot.obj,1,sah-16,3.25142,1.72706,-3.83022,-0.642788,0,0.766044,2.91485
render_times.csv,teapot.obj,1,sah-16,3.8677,1.72706,-3.21394,-0.766044,0,0.642788,2.9942
render_times.csv,teapot.obj,1,sah-16,4.36761,1.72706,-2.5,-0.866025,0,0.5,3.02963
render_times.csv,teapot.obj,1,sah-16,4.73595,1.72706,-1.7101,-0.939693,0,0.34202,3.06162
render_times.csv,teapot.obj,1,sah-16,4.96152,1.72706,-0.868241,-0.984808,0,0.173648,3.10552
render_times.csv,teapot.obj,1,sah-16,5.03748,1.72706,-9.18485e-16,-1,0,1.83697e-16,3.05711
render_times.csv,teapot.obj,1,sah-16,4.96152,1.72706,0.868241,-0.984808,0,-0.173648,3.10452
render_times.csv,teapot.obj,1,sah-16,4.73595,1.72706,1.7101,-0.939693,0,-0.34202,3.04681
render_times.csv,teapot.obj,1,sah-16,4.36761,1.72706,2.5,-0.866025,0,-0.5,3.00145
render_times.csv,teapot.obj,1,sah-16,3.8677,1.72706,3.21394,-0.766044,0,-0.642788,2.96102
render_times.csv,teapot.obj,1,sah-16,3.25142,1.72706,3.83022,-0.642788,0,-0.766044,2.87021
render_times.csv,teapot.obj,1,sah-16,2.53748,1.72706,4.33013,-0.5,0,-0.866025,2.70305
render_times.csv,teapot.obj,1,sah-16,1.74758,1.72706,4.69846,-0.34202,0,-0.939693,2.51201
render_times.csv,teapot.obj,1,sah-16,0.905723,1.72706,4.92404,-0.173648,0,-0.984808,2.35499
